Data,Producer 1 (kW),Producer 2 (kW),Producer 3 (kW),Total (kW)
23/03/2019 01:30:00,0,0,0,0
23/03/2019 01:45:00,0,0,0,0
23/03/2019 02:00:00,0,0,0,0
23/03/2019 02:15:00,0,0,0,0
23/03/2019 02:30:00,0,0,0,0
23/03/2019 02:45:00,0,0,0,0
23/03/2019 03:00:00,0,0,0,0
23/03/2019 03:15:00,0,0,0,0
23/03/2019 03:30:00,0,0,0,0
23/03/2019 03:45:00,0,0,0,0
23/03/2019 04:00:00,0,0,0,0
23/03/2019 04:15:00,0,0,0,0
23/03/2019 04:30:00,0,0,0,0
23/03/2019 04:45:00,0,0,0,0
23/03/2019 05:00:00,0,0,0,0
23/03/2019 05:15:00,0,0,0,0
23/03/2019 05:30:00,0,0,0,0
23/03/2019 05:45:00,0,0,0,0
23/03/2019 06:00:00,0,0,0,0
23/03/2019 06:15:00,0,0,0,0
23/03/2019 06:30:00,0,0,0,0
23/03/2019 06:45:00,0.007,0.002,0.001,0.01
23/03/2019 07:00:00,0.056,0.03,0.004887502,0.090887502
23/03/2019 07:15:00,0.17,0.071,0.017146674,0.258146674
23/03/2019 07:30:00,0.189,0.284,0.038672515,0.511672515
23/03/2019 07:45:00,0.266,0.747,0.070360023,1.083360023
23/03/2019 08:00:00,0.407,0.951,0.113104196,1.471104196
23/03/2019 08:15:00,0.615,1.152,0.167800034,1.934800034
23/03/2019 08:30:00,0.842,1.324,0.235342535,2.401342535
23/03/2019 08:45:00,1.545,1.501,0.316626697,3.362626697
23/03/2019 09:00:00,2.161,1.654,0.412547519,4.227547519
23/03/2019 09:15:00,2.408,1.766,0.524,4.698
23/03/2019 09:30:00,2.597,1.854,0.974,5.425
23/03/2019 09:45:00,2.783,1.948,1.161,5.892
23/03/2019 10:00:00,2.928,2.028,1.304,6.26
23/03/2019 10:15:00,3.046,2.131,1.422,6.599
23/03/2019 10:30:00,1.317,2.213,1.553,5.083
23/03/2019 10:45:00,2.547,2.255,1.673,6.475
23/03/2019 11:00:00,3.402,2.302,1.784,7.488
23/03/2019 11:15:00,1.36,2.341,2.049,5.75
23/03/2019 11:30:00,2.286,2.379,2.458,7.123
23/03/2019 11:45:00,1.403,2.27,2.705,6.378
23/03/2019 12:00:00,1.533,2.24,2.727,6.5
23/03/2019 12:15:00,2.752,2.154,2.827,7.733
23/03/2019 12:30:00,0.821,2.175,2.826,5.822
23/03/2019 12:45:00,0.972,2.114,2.823,5.909
23/03/2019 13:00:00,1.734,2.114,2.792,6.64
23/03/2019 13:15:00,2.109,2.129,2.751,6.989
23/03/2019 13:30:00,3.345,2.082,2.755,8.182
23/03/2019 13:45:00,2.318,2.044,2.719,7.081
23/03/2019 14:00:00,2.04,1.954,2.692,6.686
23/03/2019 14:15:00,1.707,1.84,2.613,6.16
23/03/2019 14:30:00,2.343,1.887,2.544,6.774
23/03/2019 14:45:00,0.869,1.783,2.438,5.09
23/03/2019 15:00:00,0.808,1.675,2.35,4.833
23/03/2019 15:15:00,1.265,1.595,2.256,5.116
23/03/2019 15:30:00,1.336,1.495,2.125,4.956
23/03/2019 15:45:00,0.45,1.372,1.992,3.814
23/03/2019 16:00:00,0.802,1.219,1.828,3.849
23/03/2019 16:15:00,1.5,1.067,1.65,4.217
23/03/2019 16:30:00,1.581,0.892,1.479,3.952
23/03/2019 16:45:00,1.169,0.725,1.284,3.178
23/03/2019 17:00:00,0.844,0.551,1.07,2.465
23/03/2019 17:15:00,0.653,0.386,0.853,1.892
23/03/2019 17:30:00,0.461,0.251,0.635,1.347
23/03/2019 17:45:00,0.248,0.149,0.442,0.839
23/03/2019 18:00:00,0.171,0.087,0.261,0.519
23/03/2019 18:15:00,0.105,0.048,0.093,0.246
23/03/2019 18:30:00,0.053,0.02,0.038,0.111
23/03/2019 18:45:00,0.012,0.001,0.01,0.023
23/03/2019 19:00:00,0,0,0,0
23/03/2019 19:15:00,0,0,0,0
23/03/2019 19:30:00,0,0,0,0
23/03/2019 19:45:00,0,0,0,0
23/03/2019 20:00:00,0,0,0,0
23/03/2019 20:15:00,0,0,0,0
23/03/2019 20:30:00,0,0,0,0
23/03/2019 20:45:00,0,0,0,0
23/03/2019 21:00:00,0,0,0,0
23/03/2019 21:15:00,0,0,0,0
23/03/2019 21:30:00,0,0,0,0
23/03/2019 21:45:00,0,0,0,0
23/03/2019 22:00:00,0,0,0,0
23/03/2019 22:15:00,0,0,0,0
23/03/2019 22:30:00,0,0,0,0
23/03/2019 22:45:00,0,0,0,0
23/03/2019 23:00:00,0,0,0,0
23/03/2019 23:15:00,0,0,0,0
23/03/2019 23:30:00,0,0,0,0
23/03/2019 23:45:00,0,0,0,0
24/03/2019 00:00:00,0,0,0,0
24/03/2019 00:15:00,0,0,0,0
24/03/2019 00:30:00,0,0,0,0
24/03/2019 00:45:00,0,0,0,0
24/03/2019 01:00:00,0,0,0,0
24/03/2019 01:15:00,0,0,0,0
24/03/2019 01:30:00,0,0,0,0
24/03/2019 01:45:00,0,0,0,0
24/03/2019 02:00:00,0,0,0,0
24/03/2019 02:15:00,0,0,0,0
24/03/2019 02:30:00,0,0,0,0
24/03/2019 02:45:00,0,0,0,0
24/03/2019 03:00:00,0,0,0,0
24/03/2019 03:15:00,0,0,0,0
24/03/2019 03:30:00,0,0,0,0
24/03/2019 03:45:00,0,0,0,0
24/03/2019 04:00:00,0,0,0,0
24/03/2019 04:15:00,0,0,0,0
24/03/2019 04:30:00,0,0,0,0
24/03/2019 04:45:00,0,0,0,0
24/03/2019 05:00:00,0,0,0,0
24/03/2019 05:15:00,0,0,0,0
24/03/2019 05:30:00,0,0,0,0
24/03/2019 05:45:00,0,0,0,0
24/03/2019 06:00:00,0,0,0,0
24/03/2019 06:15:00,0,0,0,0
24/03/2019 06:30:00,0,0,0,0
24/03/2019 06:45:00,0.011,0.004,0.001,0.016
24/03/2019 07:00:00,0.096,0.056,0.028,0.18
24/03/2019 07:15:00,0.212,0.104,0.05,0.366
24/03/2019 07:30:00,0.228,0.305,0.066,0.599
24/03/2019 07:45:00,0.235,0.553,0.078,0.866
24/03/2019 08:00:00,0.293,0.849,0.094,1.236
24/03/2019 08:15:00,0.703,1.121,0.122,1.946
24/03/2019 08:30:00,0.964,1.284,0.167,2.415
24/03/2019 08:45:00,1.526,1.436,0.199,3.161
24/03/2019 09:00:00,2.064,1.578,0.353,3.995
24/03/2019 09:15:00,2.295,1.707,0.749,4.751
24/03/2019 09:30:00,2.493,1.812,0.965,5.27
24/03/2019 09:45:00,2.684,1.918,1.123,5.725
24/03/2019 10:00:00,2.827,1.973,1.249,6.049
24/03/2019 10:15:00,2.956,1.976,1.38,6.312
24/03/2019 10:30:00,3.07,2.003,1.512,6.585
24/03/2019 10:45:00,3.14,1.982,1.572,6.694
24/03/2019 11:00:00,3.236,1.995,1.77,7.001
24/03/2019 11:15:00,1.233,2,2.02,5.253
24/03/2019 11:30:00,2.979,2.041,2.401,7.421
24/03/2019 11:45:00,3.439,2.095,2.641,8.175
24/03/2019 12:00:00,1.206,2.044,2.654,5.904
24/03/2019 12:15:00,3.318,2.046,2.72,8.084
24/03/2019 12:30:00,1.645,2.057,2.764,6.466
24/03/2019 12:45:00,3.113,2.048,2.755,7.916
24/03/2019 13:00:00,3.404,2.148,2.782,8.334
24/03/2019 13:15:00,0.896,2.002,2.781,5.679
24/03/2019 13:30:00,3.352,1.904,2.739,7.995
24/03/2019 13:45:00,1.096,1.867,2.715,5.678
24/03/2019 14:00:00,1.471,1.836,2.647,5.954
24/03/2019 14:15:00,0.896,1.854,2.591,5.341
24/03/2019 14:30:00,0.699,1.752,2.52,4.971
24/03/2019 14:45:00,1.07,1.705,2.413,5.188
24/03/2019 15:00:00,1.033,1.607,2.312,4.952
24/03/2019 15:15:00,0.469,1.503,2.2,4.172
24/03/2019 15:30:00,0.756,1.453,2.075,4.284
24/03/2019 15:45:00,1.179,1.352,1.926,4.457
24/03/2019 16:00:00,1.539,1.209,1.773,4.521
24/03/2019 16:15:00,1.122,1.05,1.588,3.76
24/03/2019 16:30:00,1.13,0.883,1.413,3.426
24/03/2019 16:45:00,1.11,0.709,1.223,3.042
24/03/2019 17:00:00,0.802,0.536,1.02,2.358
24/03/2019 17:15:00,0.622,0.384,0.814,1.82
24/03/2019 17:30:00,0.441,0.251,0.604,1.296
24/03/2019 17:45:00,0.252,0.154,0.422,0.828
24/03/2019 18:00:00,0.17,0.091,0.255,0.516
24/03/2019 18:15:00,0.116,0.058,0.099,0.273
24/03/2019 18:30:00,0.063,0.029,0.042,0.134
24/03/2019 18:45:00,0.015,0.001,0.01,0.026
24/03/2019 19:00:00,0,0,0,0
24/03/2019 19:15:00,0,0,0,0
24/03/2019 19:30:00,0,0,0,0
24/03/2019 19:45:00,0,0,0,0
24/03/2019 20:00:00,0,0,0,0
24/03/2019 20:15:00,0,0,0,0
24/03/2019 20:30:00,0,0,0,0
24/03/2019 20:45:00,0,0,0,0
24/03/2019 21:00:00,0,0,0,0
24/03/2019 21:15:00,0,0,0,0
24/03/2019 21:30:00,0,0,0,0
24/03/2019 21:45:00,0,0,0,0
24/03/2019 22:00:00,0,0,0,0
24/03/2019 22:15:00,0,0,0,0
24/03/2019 22:30:00,0,0,0,0
24/03/2019 22:45:00,0,0,0,0
24/03/2019 23:00:00,0,0,0,0
24/03/2019 23:15:00,0,0,0,0
24/03/2019 23:30:00,0,0,0,0
24/03/2019 23:45:00,0,0,0,0
25/03/2019 00:00:00,0,0,0,0
25/03/2019 00:15:00,0,0,0,0
25/03/2019 00:30:00,0,0,0,0
25/03/2019 00:45:00,0,0,0,0
25/03/2019 01:00:00,0,0,0,0
25/03/2019 01:15:00,0,0,0,0
25/03/2019 01:30:00,0,0,0,0
25/03/2019 01:45:00,0,0,0,0
25/03/2019 02:00:00,0,0,0,0
25/03/2019 02:15:00,0,0,0,0
25/03/2019 02:30:00,0,0,0,0
25/03/2019 02:45:00,0,0,0,0
25/03/2019 03:00:00,0,0,0,0
25/03/2019 03:15:00,0,0,0,0
25/03/2019 03:30:00,0,0,0,0
25/03/2019 03:45:00,0,0,0,0
25/03/2019 04:00:00,0,0,0,0
25/03/2019 04:15:00,0,0,0,0
25/03/2019 04:30:00,0,0,0,0
25/03/2019 04:45:00,0,0,0,0
25/03/2019 05:00:00,0,0,0,0
25/03/2019 05:15:00,0,0,0,0
25/03/2019 05:30:00,0,0,0,0
25/03/2019 05:45:00,0,0,0,0
25/03/2019 06:00:00,0,0,0,0
25/03/2019 06:15:00,0,0,0,0
25/03/2019 06:30:00,0,0,0,0
25/03/2019 06:45:00,0.012,0.002,0.001,0.015
25/03/2019 07:00:00,0.08,0.037,0.004644449,0.121644449
25/03/2019 07:15:00,0.175,0.077,0.015924461,0.267924461
25/03/2019 07:30:00,0.195,0.379,0.035360034,0.609360034
25/03/2019 07:45:00,0.271,0.756,0.063471166,1.090471166
25/03/2019 08:00:00,0.439,0.963,0.100777855,1.502777855
25/03/2019 08:15:00,0.651,1.164,0.147800101,1.962800101
25/03/2019 08:30:00,0.955,1.352,0.2050579,2.5120579
25/03/2019 08:45:00,1.635,1.516,0.27307125,3.42407125
25/03/2019 09:00:00,2.186,1.655,0.352360151,4.193360151
25/03/2019 09:15:00,2.316,1.746,0.4434446,4.5054446
25/03/2019 09:30:00,2.553,1.839,0.546844595,4.938844595
25/03/2019 09:45:00,2.754,1.933,0.663080134,5.350080134
25/03/2019 10:00:00,2.893,2.023,0.792671216,5.708671216
25/03/2019 10:15:00,3.035,2.014,0.936137839,5.985137839
25/03/2019 10:30:00,3.155,2.077,1.094,6.326
25/03/2019 10:45:00,3.249,2.056,1.636,6.941
25/03/2019 11:00:00,3.24,1.975,1.815,7.03
25/03/2019 11:15:00,1.415,1.969,2.101,5.485
25/03/2019 11:30:00,3.461,1.923,2.477,7.861
25/03/2019 11:45:00,3.47,1.984,2.715,8.169
25/03/2019 12:00:00,3.463,1.939,2.731,8.133
25/03/2019 12:15:00,1.834,1.997,2.819,6.65
25/03/2019 12:30:00,1.692,1.996,2.834,6.522
25/03/2019 12:45:00,1.831,1.953,2.833,6.617
25/03/2019 13:00:00,3.44,1.928,2.806,8.174
25/03/2019 13:15:00,3.434,1.824,2.8,8.058
25/03/2019 13:30:00,3.378,1.83,2.797,8.005
25/03/2019 13:45:00,3.247,1.859,2.783,7.889
25/03/2019 14:00:00,3.186,1.77,2.693,7.649
25/03/2019 14:15:00,3.072,1.797,2.648,7.517
25/03/2019 14:30:00,2.965,1.632,2.532,7.129
25/03/2019 14:45:00,2.658,1.478,2.439,6.575
25/03/2019 15:00:00,2.789,1.521,2.363,6.673
25/03/2019 15:15:00,2.605,1.452,2.288,6.345
25/03/2019 15:30:00,2.427,1.386,2.144,5.957
25/03/2019 15:45:00,2.212,1.308,1.977,5.497
25/03/2019 16:00:00,2.015,0.907,1.437,4.359
25/03/2019 16:15:00,1.854,1.025,1.524,4.403
25/03/2019 16:30:00,1.625,0.968,1.284,3.877
25/03/2019 16:45:00,1.27,0.862,1.248,3.38
25/03/2019 17:00:00,0.971,0.61,0.838,2.419
25/03/2019 17:15:00,0.831,0.472,0.741,2.044
25/03/2019 17:30:00,0.543,0.303,0.71,1.556
25/03/2019 17:45:00,0.251,0.113,0.416,0.78
25/03/2019 18:00:00,0.164,0.082,0.263,0.509
25/03/2019 18:15:00,0.111,0.052,0.098,0.261
25/03/2019 18:30:00,0.063,0.023,0.045,0.131
25/03/2019 18:45:00,0.017,0.001,0.012,0.03
25/03/2019 19:00:00,0,0,0,0
25/03/2019 19:15:00,0,0,0,0
25/03/2019 19:30:00,0,0,0,0
25/03/2019 19:45:00,0,0,0,0
25/03/2019 20:00:00,0,0,0,0
25/03/2019 20:15:00,0,0,0,0
25/03/2019 20:30:00,0,0,0,0
25/03/2019 20:45:00,0,0,0,0
25/03/2019 21:00:00,0,0,0,0
25/03/2019 21:15:00,0,0,0,0
25/03/2019 21:30:00,0,0,0,0
25/03/2019 21:45:00,0,0,0,0
25/03/2019 22:00:00,0,0,0,0
25/03/2019 22:15:00,0,0,0,0
25/03/2019 22:30:00,0,0,0,0
25/03/2019 22:45:00,0,0,0,0
25/03/2019 23:00:00,0,0,0,0
25/03/2019 23:15:00,0,0,0,0
25/03/2019 23:30:00,0,0,0,0
25/03/2019 23:45:00,0,0,0,0
26/03/2019 00:00:00,0,0,0,0
26/03/2019 00:15:00,0,0,0,0
26/03/2019 00:30:00,0,0,0,0
26/03/2019 00:45:00,0,0,0,0
26/03/2019 01:00:00,0,0,0,0
26/03/2019 01:15:00,0,0,0,0
26/03/2019 01:30:00,0,0,0,0
26/03/2019 01:45:00,0,0,0,0
26/03/2019 02:00:00,0,0,0,0
26/03/2019 02:15:00,0,0,0,0
26/03/2019 02:30:00,0,0,0,0
26/03/2019 02:45:00,0,0,0,0
26/03/2019 03:00:00,0,0,0,0
26/03/2019 03:15:00,0,0,0,0
26/03/2019 03:30:00,0,0,0,0
26/03/2019 03:45:00,0,0,0,0
26/03/2019 04:00:00,0,0,0,0
26/03/2019 04:15:00,0,0,0,0
26/03/2019 04:30:00,0,0,0,0
26/03/2019 04:45:00,0,0,0,0
26/03/2019 05:00:00,0,0,0,0
26/03/2019 05:15:00,0,0,0,0
26/03/2019 05:30:00,0,0,0,0
26/03/2019 05:45:00,0,0,0,0
26/03/2019 06:00:00,0,0,0,0
26/03/2019 06:15:00,0,0,0,0
26/03/2019 06:30:00,0,0,0,0
26/03/2019 06:45:00,0.01,0.001,0.001,0.012
26/03/2019 07:00:00,0.093,0.028,0.002119222,0.123119222
26/03/2019 07:15:00,0.183,0.06,0.0059367,0.2489367
26/03/2019 07:30:00,0.165,0.48,0.013142146,0.658142146
26/03/2019 07:45:00,0.248,0.865,0.024425275,1.137425275
26/03/2019 08:00:00,0.428,1.078,0.040475802,1.546475802
26/03/2019 08:15:00,0.692,1.287,0.061983441,2.040983441
26/03/2019 08:30:00,1.011,1.475,0.089637907,2.575637907
26/03/2019 08:45:00,1.803,1.644,0.124128914,3.571128914
26/03/2019 09:00:00,2.359,1.799,0.166146176,4.324146176
26/03/2019 09:15:00,2.594,1.94,0.216379407,4.750379407
26/03/2019 09:30:00,2.781,2.051,0.275518323,5.107518323
26/03/2019 09:45:00,2.954,2.145,0.344252637,5.443252637
26/03/2019 10:00:00,3.083,2.239,0.423272064,5.745272064
26/03/2019 10:15:00,3.236,2.251,0.513266318,6.000266318
26/03/2019 10:30:00,3.387,2.306,0.614925114,6.307925114
26/03/2019 10:45:00,3.468,2.326,0.728938165,6.522938165
26/03/2019 11:00:00,3.467,2.339,0.855995187,6.661995187
26/03/2019 11:15:00,3.467,2.225,0.996785894,6.688785894
26/03/2019 11:30:00,1.524,2.244,1.152,4.92
26/03/2019 11:45:00,3.466,2.238,2.907,8.611
26/03/2019 12:00:00,3.467,2.361,2.956,8.784
26/03/2019 12:15:00,1.635,2.205,3.024,6.864
26/03/2019 12:30:00,1.748,2.155,3.035,6.938
26/03/2019 12:45:00,1.516,2.066,3.01,6.592
26/03/2019 13:00:00,1.005,2.006,3.005,6.016
26/03/2019 13:15:00,1.932,2.011,2.985,6.928
26/03/2019 13:30:00,0.878,1.935,2.955,5.768
26/03/2019 13:45:00,0.847,1.972,2.925,5.744
26/03/2019 14:00:00,0.744,1.891,2.853,5.488
26/03/2019 14:15:00,3.163,1.972,2.782,7.917
26/03/2019 14:30:00,3.224,1.901,2.709,7.834
26/03/2019 14:45:00,3.067,1.8,2.594,7.461
26/03/2019 15:00:00,2.888,1.721,2.481,7.09
26/03/2019 15:15:00,2.713,1.623,2.366,6.702
26/03/2019 15:30:00,2.536,1.514,2.236,6.286
26/03/2019 15:45:00,2.326,1.42,2.095,5.841
26/03/2019 16:00:00,2.111,1.268,1.926,5.305
26/03/2019 16:15:00,1.861,1.097,1.736,4.694
26/03/2019 16:30:00,1.538,0.93,1.564,4.032
26/03/2019 16:45:00,1.158,0.751,1.355,3.264
26/03/2019 17:00:00,0.89,0.572,1.142,2.604
26/03/2019 17:15:00,0.656,0.402,0.923,1.981
26/03/2019 17:30:00,0.382,0.255,0.71,1.347
26/03/2019 17:45:00,0.228,0.144,0.503,0.875
26/03/2019 18:00:00,0.14,0.075,0.318,0.533
26/03/2019 18:15:00,0.103,0.047,0.094,0.244
26/03/2019 18:30:00,0.063,0.019,0.043,0.125
26/03/2019 18:45:00,0.021,0.001,0.014,0.036
26/03/2019 19:00:00,0,0,0,0
26/03/2019 19:15:00,0,0,0,0
26/03/2019 19:30:00,0,0,0,0
26/03/2019 19:45:00,0,0,0,0
26/03/2019 20:00:00,0,0,0,0
26/03/2019 20:15:00,0,0,0,0
26/03/2019 20:30:00,0,0,0,0
26/03/2019 20:45:00,0,0,0,0
26/03/2019 21:00:00,0,0,0,0
26/03/2019 21:15:00,0,0,0,0
26/03/2019 21:30:00,0,0,0,0
26/03/2019 21:45:00,0,0,0,0
26/03/2019 22:00:00,0,0,0,0
26/03/2019 22:15:00,0,0,0,0
26/03/2019 22:30:00,0,0,0,0
26/03/2019 22:45:00,0,0,0,0
26/03/2019 23:00:00,0,0,0,0
26/03/2019 23:15:00,0,0,0,0
26/03/2019 23:30:00,0,0,0,0
26/03/2019 23:45:00,0,0,0,0
27/03/2019 00:00:00,0,0,0,0
27/03/2019 00:15:00,0,0,0,0
27/03/2019 00:30:00,0,0,0,0
27/03/2019 00:45:00,0,0,0,0
27/03/2019 01:00:00,0,0,0,0
27/03/2019 01:15:00,0,0,0,0
27/03/2019 01:30:00,0,0,0,0
27/03/2019 01:45:00,0,0,0,0
27/03/2019 02:00:00,0,0,0,0
27/03/2019 02:15:00,0,0,0,0
27/03/2019 02:30:00,0,0,0,0
27/03/2019 02:45:00,0,0,0,0
27/03/2019 03:00:00,0,0,0,0
27/03/2019 03:15:00,0,0,0,0
27/03/2019 03:30:00,0,0,0,0
27/03/2019 03:45:00,0,0,0,0
27/03/2019 04:00:00,0,0,0,0
27/03/2019 04:15:00,0,0,0,0
27/03/2019 04:30:00,0,0,0,0
27/03/2019 04:45:00,0,0,0,0
27/03/2019 05:00:00,0,0,0,0
27/03/2019 05:15:00,0,0,0,0
27/03/2019 05:30:00,0,0,0,0
27/03/2019 05:45:00,0,0,0,0
27/03/2019 06:00:00,0,0,0,0
27/03/2019 06:15:00,0,0,0,0
27/03/2019 06:30:00,0,0,0,0
27/03/2019 06:45:00,0.014,0.002,0.001,0.017
27/03/2019 07:00:00,0.116,0.034,0.013,0.163
27/03/2019 07:15:00,0.191,0.062,0.029,0.282
27/03/2019 07:30:00,0.175,0.554,0.043,0.772
27/03/2019 07:45:00,0.254,0.884,0.057,1.195
27/03/2019 08:00:00,0.47,1.084,0.07,1.624
27/03/2019 08:15:00,0.73,1.281,0.083,2.094
27/03/2019 08:30:00,1.138,1.467,0.105,2.71
27/03/2019 08:45:00,1.875,1.636,0.137,3.648
27/03/2019 09:00:00,2.317,1.762,0.372,4.451
27/03/2019 09:15:00,2.519,1.881,0.832,5.232
27/03/2019 09:30:00,2.717,1.981,1.051,5.749
27/03/2019 09:45:00,2.908,2.041,1.197,6.146
27/03/2019 10:00:00,3.072,2.093,1.39,6.555
27/03/2019 10:15:00,3.232,2.132,1.608,6.972
27/03/2019 10:30:00,3.365,2.211,1.756,7.332
27/03/2019 10:45:00,3.452,2.207,1.774,7.433
27/03/2019 11:00:00,3.467,2.182,2.012,7.661
27/03/2019 11:15:00,3.466,2.198,2.266,7.93
27/03/2019 11:30:00,3.466,2.174,2.696,8.336
27/03/2019 11:45:00,1.931,2.034,2.847,6.812
27/03/2019 12:00:00,2.549,2.05,2.884,7.483
27/03/2019 12:15:00,3.466,2.059,2.965,8.49
27/03/2019 12:30:00,1.354,2.029,2.975,6.358
27/03/2019 12:45:00,3.179,1.946,2.984,8.109
27/03/2019 13:00:00,3.466,1.958,2.964,8.388
27/03/2019 13:15:00,3.465,1.977,2.951,8.393
27/03/2019 13:30:00,3.47,1.929,2.921,8.32
27/03/2019 13:45:00,3.458,1.922,2.865,8.245
27/03/2019 14:00:00,3.36,1.841,2.808,8.009
27/03/2019 14:15:00,3.199,1.868,2.737,7.804
27/03/2019 14:30:00,3.09,1.796,2.65,7.536
27/03/2019 14:45:00,2.99,1.702,2.581,7.273
27/03/2019 15:00:00,2.811,1.614,2.44,6.865
27/03/2019 15:15:00,2.632,1.523,2.28,6.435
27/03/2019 15:30:00,2.445,1.443,2.128,6.016
27/03/2019 15:45:00,2.263,1.38,2.028,5.671
27/03/2019 16:00:00,2.068,1.21,1.867,5.145
27/03/2019 16:15:00,1.824,1.055,1.685,4.564
27/03/2019 16:30:00,1.489,0.913,1.526,3.928
27/03/2019 16:45:00,1.144,0.75,1.338,3.232
27/03/2019 17:00:00,0.882,0.557,1.111,2.55
27/03/2019 17:15:00,0.655,0.398,0.899,1.952
27/03/2019 17:30:00,0.398,0.26,0.706,1.364
27/03/2019 17:45:00,0.228,0.153,0.505,0.886
27/03/2019 18:00:00,0.157,0.084,0.318,0.559
27/03/2019 18:15:00,0.116,0.054,0.106,0.276
27/03/2019 18:30:00,0.073,0.035,0.051,0.159
27/03/2019 18:45:00,0.027,0.006,0.019,0.052
27/03/2019 19:00:00,0,0,0,0
27/03/2019 19:15:00,0,0,0,0
27/03/2019 19:30:00,0,0,0,0
27/03/2019 19:45:00,0,0,0,0
27/03/2019 20:00:00,0,0,0,0
27/03/2019 20:15:00,0,0,0,0
27/03/2019 20:30:00,0,0,0,0
27/03/2019 20:45:00,0,0,0,0
27/03/2019 21:00:00,0,0,0,0
27/03/2019 21:15:00,0,0,0,0
27/03/2019 21:30:00,0,0,0,0
27/03/2019 21:45:00,0,0,0,0
27/03/2019 22:00:00,0,0,0,0
27/03/2019 22:15:00,0,0,0,0
27/03/2019 22:30:00,0,0,0,0
27/03/2019 22:45:00,0,0,0,0
27/03/2019 23:00:00,0,0,0,0
27/03/2019 23:15:00,0,0,0,0
27/03/2019 23:30:00,0,0,0,0
27/03/2019 23:45:00,0,0,0,0
28/03/2019 00:00:00,0,0,0,0
28/03/2019 00:15:00,0,0,0,0
28/03/2019 00:30:00,0,0,0,0
28/03/2019 00:45:00,0,0,0,0
28/03/2019 01:00:00,0,0,0,0
28/03/2019 01:15:00,0,0,0,0
28/03/2019 01:30:00,0,0,0,0
28/03/2019 01:45:00,0,0,0,0
28/03/2019 02:00:00,0,0,0,0
28/03/2019 02:15:00,0,0,0,0
28/03/2019 02:30:00,0,0,0,0
28/03/2019 02:45:00,0,0,0,0
28/03/2019 03:00:00,0,0,0,0
28/03/2019 03:15:00,0,0,0,0
28/03/2019 03:30:00,0,0,0,0
28/03/2019 03:45:00,0,0,0,0
28/03/2019 04:00:00,0,0,0,0
28/03/2019 04:15:00,0,0,0,0
28/03/2019 04:30:00,0,0,0,0
28/03/2019 04:45:00,0,0,0,0
28/03/2019 05:00:00,0,0,0,0
28/03/2019 05:15:00,0,0,0,0
28/03/2019 05:30:00,0,0,0,0
28/03/2019 05:45:00,0,0,0,0
28/03/2019 06:00:00,0,0,0,0
28/03/2019 06:15:00,0,0,0,0
28/03/2019 06:30:00,0,0,0,0
28/03/2019 06:45:00,0.017,0.003,0.001,0.021
28/03/2019 07:00:00,0.132,0.037,0.015,0.184
28/03/2019 07:15:00,0.191,0.068,0.03,0.289
28/03/2019 07:30:00,0.176,0.614,0.043,0.833
28/03/2019 07:45:00,0.253,0.902,0.054,1.209
28/03/2019 08:00:00,0.508,1.099,0.067,1.674
28/03/2019 08:15:00,0.781,1.286,0.061,2.128
28/03/2019 08:30:00,1.209,1.473,0.1,2.782
28/03/2019 08:45:00,1.927,1.645,0.131,3.703
28/03/2019 09:00:00,2.329,1.801,0.405,4.535
28/03/2019 09:15:00,2.538,1.924,0.83,5.292
28/03/2019 09:30:00,2.754,2.004,1.02,5.778
28/03/2019 09:45:00,2.903,2.112,1.219,6.234
28/03/2019 10:00:00,3.042,2.165,1.428,6.635
28/03/2019 10:15:00,3.18,2.194,1.547,6.921
28/03/2019 10:30:00,3.298,2.243,1.729,7.27
28/03/2019 10:45:00,3.389,2.222,1.737,7.348
28/03/2019 11:00:00,2.162,2.203,1.977,6.342
28/03/2019 11:15:00,2.584,2.211,2.262,7.057
28/03/2019 11:30:00,3.464,2.322,2.713,8.499
28/03/2019 11:45:00,3.465,2.244,2.873,8.582
28/03/2019 12:00:00,2.857,2.29,2.893,8.04
28/03/2019 12:15:00,1.213,2.208,2.933,6.354
28/03/2019 12:30:00,0.889,2.157,2.952,5.998
28/03/2019 12:45:00,0.647,1.968,2.967,5.582
28/03/2019 13:00:00,0.731,1.823,2.951,5.505
28/03/2019 13:15:00,0.600074074,1.937,2.922,5.459074074
28/03/2019 13:30:00,0.356925926,2.034,2.88,5.270925926
28/03/2019 13:45:00,0.226,2.071,2.832,5.129
28/03/2019 14:00:00,1.211,2.011,2.77,5.992
28/03/2019 14:15:00,2.726,1.954,2.733,7.413
28/03/2019 14:30:00,3.04,1.887,2.66,7.587
28/03/2019 14:45:00,1.137,1.848,2.554,5.539
28/03/2019 15:00:00,2.838,1.731,2.437,7.006
28/03/2019 15:15:00,2.667,1.625,2.328,6.62
28/03/2019 15:30:00,2.495,1.514,2.195,6.204
28/03/2019 15:45:00,2.307,1.383,2.051,5.741
28/03/2019 16:00:00,2.097,1.253,1.902,5.252
28/03/2019 16:15:00,0.812,1.09,1.726,3.628
28/03/2019 16:30:00,1.361,0.917,1.548,3.826
28/03/2019 16:45:00,1.129,0.747,1.347,3.223
28/03/2019 17:00:00,0.848,0.564,1.136,2.548
28/03/2019 17:15:00,0.598,0.401,0.904,1.903
28/03/2019 17:30:00,0.356,0.264,0.695,1.315
28/03/2019 17:45:00,0.221,0.157,0.494,0.872
